TimesH,Frame,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
129.84,129.84,0.0002,0,0,0,1.38E-05,0.0001,0.0001,0.0005,0.0006,0.0003,0.0001,0,4.92E-06,0.0003,0.0006,0.0006,0.0006,0.0002,6.49E-05,0.0003,6.19E-05,0.0002,0.0004,0.0003,0.0005,0.0003,0.0001,7.67E-05,0.0004,0.0002,0.0005,0.0001,0.0002,0.0006,0.0002,1.67E-05,9.83E-07,0.0002,0.0001,0,0.0002,0.0002,0,0.0003,0,8.16E-05,0,0.0002,0.0003,0.0002,0,0,0,0.0011,0.0006,0.0022,0.0002,0.0002,0,0.0001,0,0.0003,0.0002,0,0,0,0,0,0,0,0.0002,1.57E-05,6.19E-05,0,3.44E-05,0,0.0002,2.36E-05,0,0,0,0.0001,0,9.83E-06,0.0002,0,0.0002,9.83E-07,0.0003,0,0,4.23E-05,0,0.0001,0,0.0002
130.09,130.09,0.0003,4.91E-05,3.64E-05,0.0002,0,0.0004,0.0003,0.0002,0.0006,0.0004,0,0,0,0.0003,0.0008,0.0008,0.0003,6.68E-05,0,0,0,0.0002,0,3.83E-05,0,0.0002,0,0,0,0.0002,2.16E-05,1.97E-06,0.0002,0.0001,0,0,0,0,4.52E-05,9.83E-06,0.0003,0,0,0,5.90E-05,0,8.85E-06,0.0002,0.0003,0.0003,0,0,0.0001,0.0015,0.001,0.0024,0.0003,0.0001,0.0002,0.0001,0.0001,0.0005,0.0004,0.0002,0.0002,3.34E-05,0.0002,0.0003,0.0003,0,0.0002,0,0,0,0,0.0002,0.0001,0.0002,0,0.0001,0,6.78E-05,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,2.95E-06
130.34,130.34,0,0,0,0,8.85E-06,0,0,0.0002,0.0004,0.0003,0,0,1.57E-05,0.0002,0.0005,0.0003,0.0002,0.0001,0,0,0.0002,0.0004,2.16E-05,0.0002,9.34E-05,4.91E-05,0.0001,0.0001,0.0002,0.0004,0.0002,9.44E-05,0.0004,0.0004,0.0002,4.23E-05,0.0002,0.0002,0.0003,0.0002,0.0006,0.0002,7.18E-05,0.0002,0.0002,0.0004,0.0002,0.0003,0.0002,0.0005,0,0.0002,0,0.0012,0.0008,0.0025,0.0002,0,0,3.54E-05,0,0.0005,0.0002,0.0001,0,0,0,0,0,0,0,0,0,3.93E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E-05,0,0,0,0,0,0,0,0
130.59,130.59,7.86E-05,7.86E-06,0.0003,1.67E-05,0.0002,0,0.0003,6.19E-05,0.0007,0.0002,0.0002,0,0,0.0004,0.0005,0.0004,0.0002,0.0006,0.0001,0,0.0003,0.0003,0.0005,0.0005,0.0004,0,2.65E-05,0,7.96E-05,0.0002,0.0004,0.0005,0,0.0002,0,0,0,2.95E-05,0.0001,0,0.0003,0,0,0,0,1.08E-05,0,0.0002,0,0.0001,0,0,0,0.0012,0.0006,0.0018,0.0002,0.0003,0,6.88E-05,0,0.0006,0.0002,3.64E-05,0,8.95E-05,0,6.29E-05,0,0,0,1.47E-05,0,0.0001,0,2.95E-05,0,0,5.90E-06,0,4.62E-05,0.0001,0,0.0002,0,0.0001,0,0.0002,0,0.0001,0.0002,3.64E-05,0,6.39E-05,0.0001,0
130.84,130.84,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,6.19E-05,0.0003,0.0003,0,0,0,0,0.0004,0.0004,0,0.0003,0,0,0,0,8.85E-05,0,0.0001,0.0004,0,0,0,0,0,0.0002,0,0.0004,0.0004,0.0001,0,6.88E-06,4.62E-05,0.0001,0.0002,0.0004,0.0002,0.0001,0,0.0002,0,0.0005,0.0002,3.15E-05,0.0002,0.0002,0,3.54E-05,0.0016,0.0007,0.0022,0.0004,0.0004,3.24E-05,0.0003,0.0002,0.001,0.0006,0,0,0,1.97E-06,0,7.77E-05,5.80E-05,0.0002,0,0.0001,0,5.90E-05,0.0001,0.0001,2.56E-05,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0
131.09,131.09,1.18E-05,0,0,0,0,0,0,6.00E-05,0.0004,1.67E-05,0.0002,0,0,0,0.0004,8.95E-05,0.0002,0,0,0,0,0,0.0002,0.0005,0.0003,0.0003,0.0001,0,0.0003,3.44E-05,0.0004,0.0002,0.0003,0.0001,0.0002,0,0.0002,0.0007,0.0004,0.0005,0.0005,0.0002,0.0002,8.75E-05,0.0003,0.0001,0.0003,0.0003,0.0005,0.0006,8.06E-05,0,0.0001,0.0012,0.0008,0.002,0.0002,6.98E-05,0,0,0,0.0004,0,0,0,8.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78E-05,0,1.97E-06,0,0,0,0.0001,0,0,0,0,4.13E-05,0
131.34,131.34,0.0003,0,4.33E-05,0.0001,0,0.0002,0.0002,0.0003,0.0006,0.0004,0,8.26E-05,3.64E-05,0.0003,0.0008,0.0003,0.0006,0.0002,0.0001,5.41E-05,0.0002,0.0001,0.0002,0.0003,0,0,0,0,7.37E-05,6.19E-05,0.0003,0.0003,6.59E-05,0.0002,6.78E-05,0,0,0,0,9.93E-05,0,0.0002,0,0,4.62E-05,0,0.0001,0.0001,2.95E-05,6.29E-05,0.0002,0,0,0.001,0.0004,0.0024,8.16E-05,0.0002,0,0,1.77E-05,0.0003,0.0005,0,0,0,8.06E-05,0,0.0003,0,0,0,0,4.62E-05,0,0,0.0001,0,0.0001,0,0,0,6.19E-05,0,6.39E-05,0,8.55E-05,0.0001,0.0001,0,7.77E-05,0,0.0002,0,0,0
131.59,131.59,0.0002,0,8.06E-05,0,4.33E-05,0,4.91E-05,5.80E-05,0.0005,0,0,0,0,0.0003,0.0005,0.0005,3.93E-05,0.0001,0,0,0,0,7.86E-05,5.70E-05,0.0002,8.65E-05,0,0,0,0.0002,0,0.0003,0.0003,0.0002,0,1.87E-05,0,0.0003,0.0002,0.0002,0.0004,0.0003,0,0.0003,0,0.0002,2.46E-05,0.0004,0.0003,0.0004,0.0001,9.73E-05,0,0.0015,0.0009,0.0025,0.0003,0.0005,0,0.0002,0.0001,0.0006,0.0005,0.0001,7.86E-05,0,0.0002,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85E-06,0,8.85E-05,0,4.91E-05,0,0.0002,0
131.84,131.84,0.0001,0,0,0,5.80E-05,4.62E-05,0.0004,0.0001,0.0008,0.0001,8.85E-05,0.0002,0,0.0005,0.0004,0.0005,0.0002,0.0003,0.0002,0,0,2.26E-05,0.0003,0,0.0004,0.0004,8.75E-05,0.0003,0.0002,0.0005,0.0003,0.0004,0.0003,0.0006,0,0.0005,0,0.0003,0.0002,0.0001,0.0003,0.0003,0.0003,0.0004,0,0.0003,0.0004,0.0005,5.41E-05,0.0002,4.42E-05,0,0,0.0013,0.0005,0.002,0,0.0002,0,0,5.90E-06,0.0003,0,3.74E-05,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,5.41E-05,0,0,6.09E-05,0,0,0,0,0,0,0,0,8.16E-05,0,0,0.0002,0,0,1.18E-05
132.09,132.09,0.0002,0,0,0,0.0003,0.0002,0.0002,0.0002,0.0007,0.0003,0.0002,0.0001,0.0004,0.0005,0.0007,0.0007,0.0004,0.0003,8.36E-05,0,0,0,0.0002,0.0002,5.90E-06,4.82E-05,0,9.73E-05,0,0.0003,0.0002,0.0003,0.0002,3.83E-05,0.0003,0,0,0.0001,0,9.04E-05,0.0005,0.0002,0,0,0.0002,0,0,0,4.72E-05,1.57E-05,0,0,0,0.0013,0.0005,0.002,0.0003,7.86E-05,9.83E-06,0,0,0.0002,0.0004,5.70E-05,0,0,0,0,0,0,0.0002,0,5.01E-05,0,0.0001,0,0,0,0,7.77E-05,0,4.42E-05,0,0,0.0002,0,0.0002,1.28E-05,2.75E-05,0,0.0001,0,0,0,0.0002,2.16E-05
132.34,132.34,3.54E-05,0,0,0,0,0,0.0001,0,0.0004,0.0002,0,0,0,9.34E-05,0.0003,0.0002,0,0.0002,0,5.90E-06,0,0,0.0002,6.29E-05,0.0002,0.0002,0,0,0,0.0002,0,4.03E-05,3.74E-05,0.0005,0,0.0002,0,0.0004,0.0001,0.0001,0.0003,0.0005,0,0.0003,0,0.0003,0,0.0002,0.0002,0.0003,0,7.37E-05,0.0001,0.0011,0.0005,0.0022,4.62E-05,0.0005,0,0.0002,0,0.0009,0.0004,3.15E-05,1.47E-05,3.05E-05,5.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.59,132.59,5.50E-05,0,0.0002,0,9.53E-05,0,0.0002,0.0001,0.0008,0.0004,8.85E-05,8.75E-05,0.0001,0.0003,0.0009,0.0004,0.0003,0.0003,1.87E-05,7.67E-05,0.0002,0.0001,0.0004,3.05E-05,0.0004,0.0005,0.0002,8.95E-05,9.04E-05,0.0002,0.0004,0.0005,5.60E-05,0.0007,7.27E-05,0.0001,0.0001,0.0003,0.0004,0,0.0004,0,2.26E-05,0,0.0003,0.0002,9.53E-05,0.0002,0.0003,0.0004,0,0,0,0.0009,0.0009,0.0017,0,0,0,0,0,0.0004,0.0002,0,0,0,0,0,0,0,4.23E-05,0,0,0,0.0003,0,0,0,0,0,0,3.54E-05,0,0.0002,0,3.74E-05,0,0,3.54E-05,3.83E-05,0,9.83E-07,0,0.0003,0,2.95E-06
132.84,132.84,0.0001,6.78E-05,0,0.0002,0,0.0004,0.0003,0.0003,0.0003,0.0004,0,0.0003,0.0003,0.0003,0.0009,0.0003,0.0003,0.0002,0,0,0,8.75E-05,0.0001,0.0002,0,0,0,0,0,0.0002,0.0002,0,0.0004,0,0,0,0,2.75E-05,0.0001,0.0002,0.0004,0.0001,0,0,0,3.24E-05,0.0003,0.0001,6.49E-05,0.0004,0,0,0.0009,0.0012,0.0008,0.0021,0.0001,0.0003,0,0.0002,0.0003,0.0005,0.0004,0.0001,8.06E-05,0.0002,1.47E-05,2.95E-06,0,0.0003,0,5.11E-05,0.0001,7.27E-05,0.0002,0,0,0,0.0003,0,3.54E-05,0,0.0002,3.54E-05,0,0.0002,0,2.85E-05,0,0,0,0,0,0,0.0003,0
133.09,133.09,7.37E-05,0,0,0,0,0,0,0,0.0002,0,0,0,9.83E-06,8.16E-05,0.0006,0.0003,0.0002,0,0,0,0,7.86E-05,0.0001,0.0002,0.0002,0.0006,4.13E-05,0,0.0003,0.0001,0.0001,0,0.0002,0.0002,8.16E-05,7.86E-06,0,0.0002,0.0005,0.0005,0.0003,0.0002,0.0001,0,0.0002,0,0.0002,0.0004,0.0003,0.0007,5.21E-05,0.0002,0.0001,0.0012,0.0009,0.0022,0.0002,0.0003,4.03E-05,7.67E-05,3.93E-06,0.0007,0.0005,0.0005,0,3.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.34,133.34,5.31E-05,0,0,0,0,7.96E-05,4.72E-05,0.0004,0.0003,0.0005,0,0.0001,0,5.31E-05,0.0006,0.0004,0.0007,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0004,0.0003,0.0002,6.88E-06,0.0002,0.0002,0.0004,0.0002,0.0002,0.0002,0.0003,8.75E-05,0.0001,0,0.0004,0.0002,0.0001,0.0002,0,3.83E-05,5.80E-05,0,0,0,0.0004,0.0001,0.0002,0,0,0,0.001,0.0005,0.0019,0,0.0001,0,0,0,0.0003,9.24E-05,9.63E-05,0,0,0,0,0,0.0001,0,0,0,8.26E-05,0,0.0001,0,9.44E-05,0,0,8.55E-05,0,0,2.65E-05,0,0,0,0,0,0.0002,0,0.0001,1.47E-05,6.29E-05,0,0
133.59,133.59,0.0003,2.95E-05,6.78E-05,0.0001,0,0.0004,0.0002,0.0004,0.0004,0.0003,0.0002,7.08E-05,0.0002,0.0004,0.0009,0.0003,0.0002,0.0002,0,0,0.0001,2.36E-05,5.41E-05,0.0002,0,8.55E-05,6.88E-05,0.0001,0,8.65E-05,0.0004,3.93E-05,0,0.0002,0,0,8.06E-05,0.0001,0,6.00E-05,0.0003,0.0002,0,0,2.95E-06,0,4.33E-05,7.67E-05,0.0003,6.19E-05,0,0,0,0.0012,0.0007,0.002,5.70E-05,0.0004,6.00E-05,4.33E-05,0.0002,0.0002,0.0005,0.0005,0.0001,2.46E-05,0.0003,0,0.0002,0,0,0,5.31E-05,0,9.14E-05,0,5.11E-05,0,0.0001,1.77E-05,0,0,7.57E-05,0.0001,6.88E-05,0,0,0,0.0002,0,2.75E-05,0,2.95E-05,0,0.0002,0.0004
133.84,133.84,0,4.03E-05,0,0,0,0.0002,0,4.13E-05,0.0005,0.0003,0,0,0,0.0002,0,0.0002,0.0002,0,0,0,0,0.0003,0,0.0002,0.0002,1.57E-05,0,0,0,0,3.05E-05,6.49E-05,0.0002,0.0002,0,0.0003,0.0002,0.0002,0.0002,5.31E-05,0,0.0004,0.0003,0,0.0002,7.47E-05,6.00E-05,0.0003,0.0004,0.0001,3.93E-06,0,0.0002,0.0014,0.0007,0.0022,0.0003,0.0003,0.0002,0.0003,0.0003,0.0005,0.0005,0.0002,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,2.95E-06,0,0,0,0,0,0,0,3.34E-05,0,0,0,0,0,0,0,0,0
134.09,134.09,0,0,0,0,0.0001,0,0.0001,0.0003,0.0006,0.0002,0,6.78E-05,0,0.0004,0.0007,0.0005,0.0003,0.0002,0,0.0002,0,0.0004,0,0.0002,4.91E-05,5.80E-05,0,0.0002,0,0.0005,0.0003,7.77E-05,0.0002,0.0003,0,0.0002,0,0.0005,0.0001,0.0001,0.0003,0.0004,0,0.0003,2.75E-05,0.0005,0.0002,0.0001,0.0003,0.0002,1.08E-05,0,0,0.0012,0.0007,0.0018,7.96E-05,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-05,0,0,0,0,0,0.0002,0,4.92E-06,0,0,0,3.93E-06
134.34,134.34,0.0002,3.64E-05,9.24E-05,0,0,2.85E-05,0.0004,0.0005,0.0006,0.0002,0.0002,0,0.0001,0.0002,0.0009,0.0004,0.0007,0.0002,5.90E-05,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,0.0001,0.0002,2.26E-05,3.54E-05,2.16E-05,0.0005,0.0003,0.0003,0.0002,0,0,0,0,0.0003,0,0.0005,0,5.90E-06,0,0,0,0,0.0001,0,0.0001,0,0,0,0.0011,0.0006,0.0015,2.06E-05,0.0001,0,0,0,0.0005,0.0001,2.95E-05,0,0.0001,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,1.77E-05,0,1.67E-05,0,0.0001,0,1.67E-05,0,0.0002,0.0001,1.97E-06,0,6.88E-06,0,7.86E-06
134.59,134.59,0.0003,1.47E-05,0.0003,7.67E-05,0.0001,0.0003,0.0002,0.0001,0.0006,0.0003,9.44E-05,0,0.0003,0.0002,0.0007,0.0006,0.0003,0.0003,0,0,8.06E-05,0.0002,0.0002,0.0001,0.0001,0,0,0.0001,0,0.0002,4.23E-05,0.0001,0,8.26E-05,0,0,0,0.0003,0,1.18E-05,0.0002,0.0004,0,0,0,6.49E-05,0,0.0003,0.0002,6.49E-05,6.00E-05,0,0,0.0013,0.0006,0.0018,0,0.0002,0,0.0003,0,0.0006,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0.0002,0,0.0002,0,0.0001,0,0,5.70E-05,0,0.0004,0,0,0.0002,0,0.0002,2.46E-05,0,0,0.0001,6.39E-05,8.55E-05,0.0001,0
134.84,134.84,8.95E-05,0,0.0002,8.65E-05,0.0001,0,0,5.90E-05,0.0002,0.0002,0.0002,0,0,0,0.0005,0.0002,5.50E-05,0.0001,0,0,0,0,8.26E-05,0,0.0003,7.86E-06,4.92E-06,0,0,0,0,8.85E-06,1.08E-05,0.0002,0.0001,0,0.0003,0.0002,7.86E-05,4.33E-05,0.0005,0.0002,3.44E-05,4.52E-05,0.0001,0,0.0003,0.0003,0.0003,0.0003,0.0001,0.0001,8.85E-05,0.0013,0.0007,0.0021,0.0002,0.0002,0.0001,1.87E-05,0.0002,0.0002,0.0002,4.91E-05,0,0.0004,0.0003,0.0003,9.83E-07,0,7.27E-05,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06E-05,0,0,0,1.77E-05
135.09,135.09,0,0,0,0,0,0.0002,0,0.0003,0.0003,0.0002,0,0,0,7.47E-05,0.0004,0.0004,0.0002,0.0002,7.96E-05,9.44E-05,0,0.0002,0.0006,0.0004,0.0003,0.0001,0.0001,0,7.57E-05,0.0002,0.0006,0.0002,0.0001,0.0005,0.0002,0,0.0005,0.0002,0.0001,0.0001,0.0008,0.0002,0.0001,0.0002,0.0003,0.0001,0.0004,0.0002,0.0001,0.0004,6.88E-05,0,0.0004,0.0013,0.0008,0.0018,0.0002,0,0,0,2.75E-05,0.0006,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16E-05,0,1.57E-05,0,0,0,0,0,0,0,7.27E-05,1.57E-05
135.34,135.34,9.83E-07,0.0002,0,8.95E-05,3.93E-06,0.0003,0.0002,1.57E-05,0.0005,0.0002,8.85E-06,0.0001,0,0.0005,0.0006,0.0006,0.0002,0.0004,0.0002,0.0002,0,0.0002,0.0002,0.0004,0.0002,0.0003,0,0,0.0002,0.0005,0.0004,0.0007,0,0.0004,0,0,0,1.97E-06,6.59E-05,0,0.0001,0.0002,0,1.18E-05,0,2.75E-05,0,2.75E-05,1.87E-05,2.16E-05,0,0,0,0.0012,0.0002,0.0018,0,0.0003,0,0,0,0.0005,0.0004,0,0,0,0,0.0002,0,0,0,0.0002,0,4.92E-06,0,0,0,0,0,0,0.0001,0,0.0002,0.0002,7.37E-05,0,0,0.0002,1.47E-05,2.56E-05,0,6.00E-05,0,0.0002,0,0.0002
135.59,135.59,0.0002,0.0003,0.0002,0.0001,6.88E-05,0.0004,0.0001,0.0004,0.0008,7.96E-05,0.0002,0.0003,1.57E-05,0.0005,0.0005,0.0007,1.57E-05,9.04E-05,0,4.92E-06,0,0,0.0001,0.0001,0.0004,0,0,0,0,0,0,0.0001,0,0.0003,0,0,0,0,0,0,0.0002,0.0004,8.45E-05,0,0,0.0002,0,0.0001,0.0002,0.0001,0,6.68E-05,0,0.0009,0.0006,0.0017,0,0.0002,0.0001,0,0,0.0005,0.0005,0.0001,0,0,0,0.0002,0,3.54E-05,0.0001,1.97E-05,0,1.97E-06,0,0.0002,0,6.49E-05,3.24E-05,1.97E-06,0.0002,0,0.0006,0,0,0.0003,0,0.0003,0,0.0002,0,0,0,0,0,0
135.84,135.84,2.16E-05,0,1.38E-05,0,0,0,0.0001,2.56E-05,0.0001,0.0002,0.0002,0,0,6.78E-05,0.0004,0.0003,0,0,0,0,0,0,0,0,0.0002,0,7.37E-05,0,0,0,8.36E-05,0.0002,0.0001,0.0003,3.05E-05,0,0,5.60E-05,8.75E-05,0.0002,0.0005,0.0003,0.0001,0,0.0001,0.0003,4.92E-06,0.0003,0.0004,0.0002,8.36E-05,0.0002,9.63E-05,0.0015,0.0008,0.002,0.0002,0.0002,0.0002,0,3.24E-05,0.0005,0.0002,0,8.36E-05,0,0.0002,0,0.0001,5.21E-05,0.0002,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,2.65E-05,0,0,0,0,0,0,0,0,0
136.09,136.09,0,0,0,0,0,0,0,0,0.0004,0.0003,2.95E-06,8.85E-06,0,0.0002,0.0005,0.0001,0.0003,0,0.0002,0,0.0001,9.04E-05,0.0003,0.0006,0.0003,0.0002,0.0002,3.93E-06,8.55E-05,0,0.0004,0.0002,0.0001,0.0004,5.41E-05,0,0.0001,0.0003,0.0002,0.0001,0.0006,0.0004,0.0002,3.44E-05,0.0003,0.0004,4.03E-05,0.0006,0.0002,0.0003,1.28E-05,0,7.27E-05,0.0009,0.0005,0.0017,0,0,0,0,0,0.0004,0.0001,0.0002,0,0,0,0,0,0,0,0,4.62E-05,0,0,0,0,0,0,0,0,0,0,0,7.37E-05,0,0,0,0.0004,0,0,2.26E-05,0,0.0002,8.85E-06,0
136.34,136.34,6.29E-05,0,0,5.11E-05,0.0001,0.0002,1.87E-05,0.0001,0.0006,0.0004,0,0.0003,0,0.0005,0.0003,0.0006,0.0004,0.0005,4.23E-05,0.0003,0,0.0002,9.93E-05,0.0002,9.14E-05,5.70E-05,0,0,0,0.0004,0,0.0004,0,0.0004,0,0,0,0.0001,0,0,6.59E-05,0,0,0,0,0.0001,0,0.0002,8.65E-05,0.0002,0,0,0,0.0014,0.0006,0.0018,0,0.0002,0,0,0,0.0005,5.11E-05,0,1.57E-05,0,0,3.15E-05,0,0,0,0,8.45E-05,0,1.67E-05,0,0.0003,0,0,0,0,0,0.0002,0,5.21E-05,0,3.24E-05,4.23E-05,0,0,9.24E-05,6.68E-05,0,0.0002,0,0
136.59,136.59,0.0002,0.0001,0.0002,0.0001,4.92E-06,0.0002,0,0,0.0004,0,0,3.15E-05,0,0.0001,0.0002,0.0003,0.0001,5.21E-05,0,0.0002,0,2.85E-05,0.0002,0.0002,0.0002,8.55E-05,0,0,0,0.0002,0.0003,0,0,0.0004,0,3.64E-05,0,0.0002,0.0002,0,0.0004,0.0003,0.0001,0.0004,0,0.0002,0,0.0001,0.0002,0.0004,0,0.0001,0,0.0011,0.0008,0.0019,0,0.0003,0,0.0001,2.56E-05,0.0005,0.0002,0,0.0003,0,0.0002,0,0,2.75E-05,0,8.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.84,136.84,0,0,0,0,0,3.93E-06,0.0001,0,0.0009,0.0002,0,0,0,0.0002,0.0005,0.0004,0.0001,0.0006,0,0.0004,0,0.0002,0.0001,0.0002,0.0001,0.0004,7.96E-05,0.0004,0,0.0003,6.78E-05,0.0003,0.0002,0.0003,3.15E-05,0,0.0002,0.0003,0.0002,0.0001,0.0003,0.0002,2.36E-05,6.78E-05,7.47E-05,1.97E-06,0.0003,0.0004,0.0002,0.0001,1.08E-05,3.64E-05,0,0.0008,0.0004,0.0019,0,4.62E-05,3.54E-05,0,0,0.0002,0.0002,0.0001,0,0,0,0,7.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.82E-05,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
137.09,137.09,7.96E-05,0.0001,0.0001,0,5.60E-05,9.34E-05,0,0.0003,0.0004,0.0005,0,0.0002,5.70E-05,0.0003,0.0005,0.0003,0.0002,0.0002,0,0.0001,0,0.0003,0.0002,0.0006,0.0001,0.0002,0,0.0001,0,0.0002,0.0002,0.0003,9.63E-05,0,0,0.0002,0,0.0003,0,0,0.0006,0.0002,0,0,0.0002,0,0.0001,0,0.0001,8.45E-05,0,0,0,0.0013,0.0003,0.002,0,0,0.0002,0.0003,6.88E-05,0.0001,0.0002,0,0,5.31E-05,7.37E-05,0,0.0003,0,2.95E-06,0,0,0,0.0001,0,0,0,0,0.0002,0,0,0.0002,0,0.0001,0.0007,5.70E-05,2.26E-05,7.67E-05,0,4.33E-05,0,8.06E-05,0.0002,0,0
137.34,137.34,0.0005,0.0003,0.0002,0,0.0003,8.65E-05,0.0003,6.59E-05,0.0001,0,0,8.55E-05,0,0.0002,0.0002,0.0004,0.0002,1.77E-05,0,0,0,0,0,0,9.44E-05,0,0,0,0,0.0002,0,0,0,0.0002,0,0,0,0.0003,0.0001,0.0002,0.0005,0.0005,0,0.0001,0,0.0002,0,0.0005,0.0002,0.0003,4.03E-05,9.14E-05,0,0.0015,0.0007,0.002,0,0.0003,0,0,5.31E-05,0.0004,0.0004,0,5.41E-05,0,0.0002,8.06E-05,0,6.29E-05,8.06E-05,0.0001,0,0.0002,0,9.04E-05,0.0002,0,0.0002,0,0.0001,0,1.97E-06,0,0,4.03E-05,0.0002,0.0003,0,0,0,0,0,0,0,0
137.59,137.59,0,0,0,0,7.96E-05,0,0,7.18E-05,0.0003,7.77E-05,0,0,0,0,0.0005,0.0003,0.0004,1.28E-05,0,0,0,0,0.0001,0.0002,0.0003,0,0.0002,0,0.0001,0.0002,0.0004,0.0005,1.97E-05,0.0003,0,0.0001,0,0.0005,0.0002,0,0.0006,0.0004,0.0001,0,2.26E-05,0.0002,0.0001,0.0004,0.0004,0.0004,0.0001,0.0002,1.87E-05,0.0016,0.0006,0.0019,0,7.18E-05,0,0.0001,0.0002,0.0008,0.0003,8.45E-05,0,0.0002,0,0,0,0,0,2.65E-05,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,5.31E-05,0,0,0
137.84,137.84,0.0002,0,0.0002,2.85E-05,0,0,0.0001,0.0004,0.0003,0.0004,0,6.19E-05,0,0.0002,0.0006,0.0003,0.0004,2.65E-05,0.0002,5.31E-05,0.0001,0.0003,0.0002,0.0002,0.0002,0.0003,2.46E-05,0.0002,9.83E-06,0.0003,0.0005,0.0003,0.0003,0.0002,0.0004,0,0.0002,0.0002,0.0003,0.0002,0.0003,0.0004,0,0,0.0003,0.0002,0.0001,0.0005,0.0001,0.0004,0,0,7.96E-05,0.0009,0.0006,0.0016,0,0,0,7.47E-05,0,0.0001,0.0002,0,0,5.50E-05,0,0,0,0,0,0,0,0,0,4.42E-05,0,0.0002,0,0,0,0,0,0,0,6.59E-05,0,0,0.0003,0,0,0,0,0,0,0
138.09,138.09,0.0003,0.0001,3.34E-05,0,0.0001,1.18E-05,0.0002,0.0003,0.0007,0.0002,0.0004,0,0.0002,5.31E-05,0.0005,0.0004,0.0005,0.0002,0.0003,1.47E-05,0.0002,2.56E-05,0.0002,0.0003,0.0003,0.0001,0.0003,8.55E-05,6.19E-05,0.0003,0.0002,0.0003,0.0003,0.0004,0,3.93E-05,0.0003,0,9.34E-05,0,0.0001,0.0002,0,0,3.74E-05,0.0003,0,0.0001,0,0.0001,0,0,7.37E-05,0.001,0.0005,0.0017,0,0.0002,0,0,0,0.0003,0.0001,0,0,0,0,0,0,0,0,6.88E-06,0,9.63E-05,0,0,4.23E-05,0,0,0,0,0,4.82E-05,0,0,1.38E-05,7.86E-06,0,0,1.18E-05,2.65E-05,0,0,0,3.05E-05,0
138.34,138.34,0.0005,1.67E-05,0.0002,0,0.0003,0,0.0003,0.0002,0.0008,0.0004,5.41E-05,0,0.0004,4.52E-05,0.0006,0.0005,0.0003,0.0003,6.88E-06,7.86E-06,0.0003,4.82E-05,0.0003,0.0002,3.93E-06,0,4.23E-05,0,0,1.97E-06,7.18E-05,8.45E-05,0,0.0002,0,0,0,0,0,0,0.0003,0,0,0.0001,0,3.64E-05,0,0.0002,0.0002,0.0003,0,0,0,0.001,0.0003,0.0018,0.0002,0.0003,0,7.27E-05,0,0.0003,0,2.16E-05,0,1.18E-05,0,0.0002,5.21E-05,8.55E-05,9.34E-05,0,0.0003,0,5.90E-05,7.18E-05,2.16E-05,0.0001,0,0.0001,0,2.16E-05,0,0,0.0003,9.83E-06,0.0004,9.34E-05,0,0,0,0,0,0.0002,0,0
